"","ID","NTDID","Company_Nm","State","Urbanized Area","Population","Population Density","VOMS","VRM","fare_rev","op_exp","fare_recovery","gen_admin_salary","overhead","year","n_in_uza","VRM_UZA_share","GEOID","pct_rented","ridership","gtfs_date","gtfs_status","Division","Region","adopted_year","adopted_yet","num_agencies","num_adopted","Percent adoption of GTFS data standard","Org_Type"
"4260","3026","30026","Williamsport Bureau of Transportation","PA","Williamsport, PA",56142,2119,26,870453,756687,6671839,0.113415056928082,350921,0.0525973423519362,2015,1,1,"95455",0.443609985065074,1253920,"17-Feb-22",2,"d2","r1",2022,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4261","3035","30035","Ohio Valley Regional Transportation Authority","WV","Wheeling, WV-OH",81249,1728,16,751758,424133,3973518,0.106739921651292,374746,0.0943108852155697,2015,2,1,"94726",0.357915218902015,498054,"30-Jun-22",0,"d5","r3",2022,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4262","3042","30042","Washington County Transit","MD","Hagerstown, MD-WV-PA",182696,1370,10,0,347763,2069316,0.168056981147394,NA,NA,2015,3,0,"36190",0.366475043864029,298626,"24-Sep-15",1,"d5","r3",2015,TRUE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4263","3044","30044","Westmoreland County Transit Authority","PA","Pittsburgh, PA",1733853,1916,103,927478,5737506,10984238,0.522339920165605,759032,0.0691019258686857,2015,9,0.0360915956770621,"69697",0.333010956364229,287932,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4264","3054","30054","Centre Area Transportation Authority","PA","State College, PA",87454,3034,113,1788000,7966030,14486166,0.549906027585215,1229027,0.0848414273314278,2015,1,1,"84493",0.586578400830737,6008773,"16-Sep-15",1,"d2","r1",2015,TRUE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4265","3055","30055","Shenango Valley Shuttle Service","PA","Youngstown, OH-PA",387550,1608,27,159486,291486,2529888,0.115216958221075,227616,0.0899707813152203,2015,3,0.126038725340275,"97831",0.324044292764369,122476,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4266","3058","30058","City of Fairfax CUE Bus","VA","Washington, DC-VA-MD",4586770,3470,8,427811,1301394,3558908,0.365672279249702,454573,0.127728224500324,2015,17,0.00207803665383654,"92242",0.38183735773805,1061500,"20-Mar-15",1,"d5","r3",2015,TRUE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4267","3061","30061","Mid Mon Valley Transit Authority","PA","Pittsburgh, PA",1733853,1916,19,780713,661841,3981849,0.166214489801095,370693,0.0930956949899406,2015,9,0.030380427283263,"69697",0.333010956364229,358673,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4268","3061","30061","Mid Mon Valley Transit Authority","PA","Monessen-California, PA",66086,1478,19,780713,661841,3981849,0.166214489801095,370693,0.0930956949899406,2015,2,1,"58168",0.321903280542986,358673,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4269","3070","30070","Potomac and Rappahannock Transportation Commission","VA","Washington, DC-VA-MD",4586770,3470,473,3339135,18424758,35897619,0.513258497729334,2112325,0.0588430391441839,2015,17,0.016219416803468,"92242",0.38183735773805,2086691,"7-Dec-15",1,"d5","r3",2015,TRUE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4270","3070","30070","Potomac and Rappahannock Transportation Commission","VA","Fredericksburg, VA",141238,1815,473,3339135,18424758,35897619,0.513258497729334,2112325,0.0588430391441839,2015,4,0.343701393926088,"31600",0.325480035349884,2086691,"7-Dec-15",1,"d5","r3",2015,TRUE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4271","3074","30074","Harford Transit","MD","Aberdeen-Bel Air South-Bel Air North, MD",213751,1630,26,0,306884,3469320,0.0884565275039489,NA,NA,2015,2,0,"00199",0.220340487025746,221742,"1-Oct-15",1,"d5","r3",2015,TRUE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4272","3076","30076","Williamsburg Area Transit Authority","VA","Virginia Beach, VA",1439666,2793,37,1182829,795017,6773922,0.117364357015035,595736,0.0879455063108196,2015,4,0.0734812680165402,"90892",0.393517121633103,520488,"10-May-15",1,"d5","r3",2015,TRUE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4273","3076","30076","Williamsburg Area Transit Authority","VA","Williamsburg, VA",75689,1354,37,1182829,795017,6773922,0.117364357015035,595736,0.0879455063108196,2015,2,0.100129671009125,"95411",0.293896618259368,520488,"10-May-15",1,"d5","r3",2015,TRUE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4274","3079","30079","Fredericksburg Regional Transit","VA","Washington, DC-VA-MD",4586770,3470,20,0,403921,3405584,0.118605502022561,NA,NA,2015,17,0,"92242",0.38183735773805,328724,"30-Jun-22",0,"d5","r3",2022,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4275","3079","30079","Fredericksburg Regional Transit","VA","Fredericksburg, VA",141238,1815,20,0,403921,3405584,0.118605502022561,NA,NA,2015,4,0,"31600",0.325480035349884,328724,"30-Jun-22",0,"d5","r3",2022,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4276","3081","30081","Loudoun County Commuter Bus Service - Office of Transportation Services","VA","Washington, DC-VA-MD",4586770,3470,83,2369534,8959194,14348518,0.62439856157967,569960,0.0397225692576753,2015,17,0.0115097052308424,"92242",0.38183735773805,515430,"1-Sep-20",1,"d5","r3",2020,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4277","3085","30085","Prince George's County Transit","MD","Washington, DC-VA-MD",4586770,3470,116,2885517,1884290,29145224,0.0646517590669401,765910,0.0262790912157683,2015,17,0.0140160259817266,"92242",0.38183735773805,2467659,"1-Jan-16",1,"d5","r3",2016,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4278","3087","30087","Fayette Area Coordinated Transportation","PA","Pittsburgh, PA",1733853,1916,31,534632,284133,3905518,0.0727516810830215,477627,0.122295429185066,2015,9,0.020804506392625,"69697",0.333010956364229,102515,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4279","3087","30087","Fayette Area Coordinated Transportation","PA","Uniontown-Connellsville, PA",51370,1323,31,534632,284133,3905518,0.0727516810830215,477627,0.122295429185066,2015,2,1,"89650",0.357054878883263,102515,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4280","3092","30092","Carroll County Department of Public Works","MD","Westminster-Eldersburg, MD",72714,1260,29,0,201114,1760166,0.114258541523924,NA,NA,2015,1,NA,"94294",0.23256436742033,12340,"27-Jul-15",1,"d5","r3",2015,TRUE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4281","3094","30094","City of Harrisonburg Department of Public Transportation","VA","Harrisonburg, VA",66784,2052,38,616880,1805152,4182998,0.431545030621578,265352,0.063435841948765,2015,1,1,"37162",0.536333097595474,1130165,"1-Aug-15",1,"d5","r3",2015,TRUE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4282","4002","40002","Knoxville Area Transit","TN","Knoxville, TN",558696,1275,80,2532932,2014124,18896458,0.106587382672456,843759,0.0446517013929277,2015,3,1,"45640",0.339768474192706,3070487,"11-Jan-16",1,"d6","r3",2016,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4283","4003","40003","Memphis Area Transit Authority","TN","Memphis, TN-MS-AR",1060061,2132,150,5210167,8301401,51734780,0.160460738404609,5611391,0.108464576441612,2015,1,1,"56116",0.391966904587909,11898331,"8-Nov-20",1,"d6","r3",2020,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4284","4006","40006","Cape Fear Public Transportation Authority","NC","Wilmington, NC",219957,1644,44,1224992,2064451,8457501,0.244097044741703,905697,0.10708801571528,2015,1,1,"95833",0.389863254835455,1230017,"10-Mar-17",1,"d5","r3",2017,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4285","4008","40008","Charlotte Area Transit System","NC","Charlotte, NC-SC",1249442,1685,431,12596593,28971099,113087745,0.256182480250181,7653762,0.0676798533740327,2015,6,0.980430910077407,"15670",0.352484154569618,17312394,"4-May-17",1,"d5","r3",2017,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4286","4008","40008","Charlotte Area Transit System","NC","Concord, NC",214881,1192,431,12596593,28971099,113087745,0.256182480250181,7653762,0.0676798533740327,2015,5,1,"19558",0.333823984167234,17312394,"4-May-17",1,"d5","r3",2017,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4287","4008","40008","Charlotte Area Transit System","NC","Gastonia, NC-SC",169495,1223,431,12596593,28971099,113087745,0.256182480250181,7653762,0.0676798533740327,2015,3,1,"32653",0.357281671322726,17312394,"4-May-17",1,"d5","r3",2017,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4288","4008","40008","Charlotte Area Transit System","NC","Rock Hill, SC",104996,1098,431,12596593,28971099,113087745,0.256182480250181,7653762,0.0676798533740327,2015,2,1,"75745",0.357109222037721,17312394,"4-May-17",1,"d5","r3",2017,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4289","4009","40009","Fayetteville Area System of Transit","NC","Fayetteville, NC",310282,1567,38,1094136,1326703,7752677,0.171128372818834,594818,0.076724207651112,2015,3,1,"29440",0.464133201417252,1340098,"30-Jun-22",0,"d5","r3",2022,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4290","4011","40011","High Point Transit","NC","High Point, NC",166485,1473,19,0,611245,2911052,0.209973920081125,NA,NA,2015,4,0,"38809",0.382289152946208,675883,"3-May-21",1,"d5","r3",2021,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4291","4012","40012","Winston-Salem Transit Authority - Trans-Aid of Forsyth County","NC","Winston-Salem, NC",391024,1212,59,1537221,2312457,13974846,0.165472807356875,1029482,0.0736667867395462,2015,4,0.557698635703182,"96670",0.363481000146668,2727650,"30-Jun-22",0,"d5","r3",2022,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4292","4014","40014","Ms Coast Transportation Authority","MS","New Orleans, LA",899703,3579,76,860224,808018,5329708,0.151606429470433,786852,0.147635104962598,2015,8,0.107391398141564,"62677",0.414196139986666,490705,"30-Jun-22",0,"d6","r3",2022,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4293","4014","40014","Ms Coast Transportation Authority","MS","Gulfport, MS",208948,1270,76,860224,808018,5329708,0.151606429470433,786852,0.147635104962598,2015,1,1,"35920",0.401956050758279,490705,"30-Jun-22",0,"d6","r3",2022,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4294","4014","40014","Ms Coast Transportation Authority","MS","Pascagoula, MS",50428,1275,76,860224,808018,5329708,0.151606429470433,786852,0.147635104962598,2015,1,1,"67807",0.363004821400798,490705,"30-Jun-22",0,"d6","r3",2022,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4295","4015","40015","City of Jackson, Department of Planning and Development, Transit Services Division","MS","Jackson, MS",351478,1450,30,744158,583416,7225430,0.0807448138034691,7252,0.00100367728979452,2015,1,1,"42211",0.377840291061851,761766,"1-Jan-15",1,"d6","r3",2015,TRUE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4296","4021","40021","Albany Transit System","GA","Albany, GA",95779,1352,14,600107,581485,2926641,0.198686822196504,321062,0.109703239994246,2015,1,1,"00901",0.52395595947393,662467,"30-Jun-22",0,"d5","r3",2022,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4297","4023","40023","Augusta Richmond County Transit Department","GA","Augusta-Richmond County, GA-SC",386787,1490,19,567637,700831,4255947,0.164670988618984,306977,0.0721289527336689,2015,3,1,"04222",0.369345909507775,923066,"30-Jun-22",0,"d5","r3",2022,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4298","4024","40024","Metra Transit System (Columbus, GA)","GA","Columbus, GA-AL",253602,1725,23,0,1082657,4074361,0.265724367575676,NA,NA,2015,3,NA,"19099",0.471631351151771,1109042,"1-Sep-21",1,"d5","r3",2021,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4299","4025","40025","Chatham Area Transit Authority","GA","Savannah, GA",260677,1575,76,2379201,2962771,20670586,0.143332704742865,3686204,0.178330890087006,2015,1,1,"79768",0.433428636893436,3813154,"7-Nov-16",1,"d5","r3",2016,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4300","4032","40032","County of Volusia, dba: VOTRAN","FL","Orlando, FL",1510516,2527,125,2648019,3607543,20341145,0.177352012386717,1667201,0.0819620036138575,2015,4,0.138162506116308,"65863",0.39442765262011,3331041,"9-Jan-17",1,"d5","r3",2017,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4301","4032","40032","County of Volusia, dba: VOTRAN","FL","Palm Bay-Melbourne, FL",452791,1952,125,2648019,3607543,20341145,0.177352012386717,1667201,0.0819620036138575,2015,2,0.601481569310486,"67105",0.274728336584007,3331041,"9-Jan-17",1,"d5","r3",2017,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4302","4032","40032","County of Volusia, dba: VOTRAN","FL","Palm Coast-Daytona Beach-Port Orange, FL",349064,1946,125,2648019,3607543,20341145,0.177352012386717,1667201,0.0819620036138575,2015,2,1,"67134",0.302574361877316,3331041,"9-Jan-17",1,"d5","r3",2017,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4303","4032","40032","County of Volusia, dba: VOTRAN","FL","Deltona, FL",182169,1889,125,2648019,3607543,20341145,0.177352012386717,1667201,0.0819620036138575,2015,1,1,"23311",0.241633546454697,3331041,"9-Jan-17",1,"d5","r3",2017,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4304","4036","40036","City of Tallahassee","FL","Tallahassee, FL",240223,1899,84,2015458,5449178,15861771,0.343541588136659,1219087,0.076856928523303,2015,1,1,"86464",0.497383166061203,4612725,"4-Apr-15",1,"d5","r3",2015,TRUE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4305","4037","40037","Board of County Commissioners, Palm Beach County, PalmTran, Inc.","FL","Miami, FL",5502379,4442,450,7269862,13129680,86561625,0.151680146947334,7778720,0.089863377680352,2015,12,0.109639026334482,"56602",0.366215618175346,8419477,"12-Apr-16",1,"d5","r3",2016,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4306","4038","40038","Escambia County Area Transit","FL","Pensacola, FL-AL",340067,1462,61,1482981,1170751,9325895,0.125537656171338,0,0,2015,1,1,"68482",0.346639114925452,1215737,"1-Aug-15",1,"d5","r3",2015,TRUE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4307","4043","40043","The Wave Transit System","AL","Mobile, AL",326183,1464,48,1324169,992394,10450684,0.0949597174692106,484645,0.0463744765414398,2015,1,1,"57925",0.368979752309809,793140,"30-Jun-22",0,"d6","r3",2022,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4308","4044","40044","City of Montgomery-Montgomery Area Transit System","AL","Montgomery, AL",263907,1718,27,1065397,795405,6791871,0.117111323227429,467860,0.0688852894879776,2015,3,1,"58600",0.388054225051815,708351,"1-Apr-15",1,"d6","r3",2015,TRUE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4309","4045","40045","Tuscaloosa County Parking and Transit Authority","AL","Tuscaloosa, AL",139114,1554,12,0,186793,1687362,0.110701201046367,NA,NA,2015,2,NA,"89110",0.490891971172998,120878,"30-Jun-22",0,"d6","r3",2022,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
